ID,smiles
DB0518,COc1cc(CS(C)(=O)=O)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1
DB0519,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O
DB0520,N#CCC1C=CC(=Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)C=C1
DB0521,CNCc1ccc(-c2ncnc3[nH]cnc23)cc1
DB0522,CC(C)c1c(OC#CC2CC2)c2cc(F)ccc2[nH]c1=O
DB0523,CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O
DB0524,CCCc1c([S@](=O)C2CCCCC2)c2cc(Cl)ccc2[nH]c1=O
DB0525,O=C(CN1CC[C@@H](NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F
DB0526,C[C@]12CCC[N@+]([O-])(CC(=O)Nc3ccc(NC(=O)CCCC(=O)O)cc3)[C@@H]1CC[C@@]1(C)O[C@@H]21
DB0527,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2)c1Cl
DB0528,O=C(O)CCCNC(=O)c1ccc([C@H]2CC[C@H](c3ccccc3)C[C@@H]2O)cc1
DB0529,c1ccc(C(OC2CCN(CCCc3nnn[nH]3)CC2)c2ccccc2)cc1
DB0530,COc1ccc2c(c1)[nH]c1c(C)nccc12
DB0531,CCCCCCCC(=O)N[C@H]1CCOC1=O
DB0532,CCCCOc1nc(NCCN2CCOCC2)c2ncn(Cc3c(F)cccc3F)c2n1
DB0533,Fc1ccc(-c2c[nH]nc2-c2ccnc(F)c2)cc1
DB0534,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1
DB0535,N#CCc1ccc(Nc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1
DB0536,N#Cc1nc(Nc2ccccc2OCCCn2ccnc2)c2ncn(C3CCCC3)c2n1
DB0537,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1
DB0538,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C
DB0539,O=C(O)CNS(=O)(=O)c1ccc(N2CCC(c3ccccc3)CC2)cc1
DB0540,Nc1ncccc1NCc1cccc(-c2ccc3cc[nH]c3c2)c1
DB0541,CCNC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1
DB0542,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(Cl)cc2)c1
DB0543,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2cccc(Cl)c2)c1
DB0544,C#CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1
DB0545,N#C[C@H](c1ccnc(NCCc2cccnc2)n1)c1nc2ccccc2s1
DB0546,CNC(=O)CN1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1
DB0547,Cc1ccc(NC(=O)NCCSCc2ccc(CN(C)C)o2)cc1Cl
DB0548,COc1cc(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC
DB0549,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1
DB0550,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)cc2n2cncc12
DB0551,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1
DB0552,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1
DB0553,O=C(Nc1c[nH]nc1-c1nc2ccc(C[NH+]3CCOCC3)cc2[nH]1)NC1CC1
DB0554,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)C1=C[C@H](F)C[C@@H](N2CCOCC2)C1
DB0555,C[C@H](C[C@@H]1CCCCN1C)C[C@@H](C)c1ccccc1
DB0556,CC(C)C[C@H](NC(=O)CCCCCCCCCCCn1ccnc1)C(=O)O
DB0557,O=C(Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1
DB0558,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)c(F)c1
DB0559,c1ccc2c(-c3ccncc3)n[nH]c2c1
DB0560,CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1
DB0561,CC(C)[C@H](NC(=O)c1ccc(CCc2c[nH]c3nc(N)[nH]c(=O)c23)cc1)C(=O)O
DB0562,CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(C#N)cnn12
DB0563,O=C(N[C@H]1CCCNC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F
DB0564,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl
DB0565,O=C(O)CCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2
DB0566,Cn1c2c(c3ccc(Cl)cc31)[C@@H](C#N)C1(CCNCC1)NC2=O
DB0567,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1
DB0568,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
DB0569,CCCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
DB0570,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1
DB0571,CC(C)c1sc([C@@H]2Cc3ccccc3CN2)nc1C(=O)O
DB0572,Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F
DB0573,CNC(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1
DB0574,C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@H]1C[C@@H](O)CC(=O)O1
DB0575,Oc1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
DB0576,O=c1[nH]c(NCc2cccc3ccccc23)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)O)O1
DB0577,NC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
DB0578,N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1
DB0579,CC(C)c1nc2c(OCC3CCCCC3)nc(N)nc2[nH]1
DB0580,NS(=O)(=O)c1cccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)c1
DB0581,O=C(O)CCCNC(=O)NC1CCCCC1
DB0582,O=C(O)CCCCCNC(=O)NC1CCCCC1
DB0583,O=C(O)CCCCCCNC(=O)NC1CCCCC1
DB0584,CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](S(C)(=O)=O)(C3)C2
DB0585,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1
DB0586,O=C(O)CCCC(=O)Nc1ccc(CC[N+]2([O-])CCCCC2)cc1
DB0587,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)N2
DB0588,CN1CCN(S(=O)(=O)c2ccc3c(c2)S(=O)(=O)N[C@@H](C2CCCC2)C3)CC1
DB0589,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)C2
DB0590,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@H]2OC(=O)CCC(=O)O
DB0591,O=S(=O)(CCNCCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1
DB0592,CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1
DB0593,CCCCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O
DB0594,c1c[nH]c(Nc2ccc(Nc3ccc(Nc4ncc[nH]4)cc3)cc2)n1
DB0595,COCCCN(C(=O)c1ccc(Cl)cc1)[C@H]1CCCN(CCc2ccccc2)C1
DB0596,N#Cc1cnn2c(NCCc3cnc[nH]3)nc(Nc3ccccc3)nc12
DB0597,Cc1ccc(C(=O)NC2CC2)cc1Nc1cc(=O)n(C)c2c1cnn2-c1ccc(F)cc1F
DB0598,N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12
DB0599,C[C@]12C[C@@]34CCC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2
DB0600,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1
DB0601,O=C(O)N1CCC(Cc2cnc3ccccc3c2)CC1
DB0602,COc1cc2ncnc(N3CC[C@@H](Oc4ccc5ccccc5c4)C3)c2cc1OC
DB0603,CC(C)Oc1ccc(CC[C@@]2(C3CCCC3)CC(O)=CC(=O)O2)cc1F
DB0604,COc1cc2ncnc(N3CC[C@@H](Oc4cnc5ccccc5n4)C3)c2cc1OC
DB0605,C[C@]12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)[C@@H]3[C@H](C[C@@H]1C4)O2
DB0606,COc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
DB0607,N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCCNc1ccncc1
DB0608,Nc1c(C(=O)c2cccc(OC3CCNCC3)c2)cnn1-c1ccc(F)cc1
DB0609,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1
DB0610,CS(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cccc(Cl)c2)c1
DB0611,CCCCn1c(Cc2ccc3c(c2)OCO3)nc2c(N)ncnc21
DB0612,CC(=O)Nc1cc2cccnc2c2ncccc12
DB0613,Cc1cc(C#N)cc(Oc2ccc(Cc3n[nH]c4nnccc34)cc2Br)c1
DB0614,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2cccnc21
DB0615,CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1
DB0616,O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1
DB0617,CC(C)C[C@H](CC(=O)NO)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O
DB0618,CC(C)C[C@H](CC(=O)O)C(=O)N[C@H]1Cc2cn(c3ccccc23)CCCCCCNC1=O
DB0619,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
DB0620,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC
DB0621,C[S@@](=O)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
DB0622,Fc1ccc(-c2ncn(CC3CC3)c2-c2ccncc2)cc1
DB0623,Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl
DB0624,Fc1ccccc1-c1cn2ccnc2c(NCc2cccnc2)n1
DB0625,Fc1ccccc1-c1cc(NCc2ccncc2)n2nccc2n1
DB0626,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](OC(=O)CCC(=O)O)C[C@]12C
DB0627,O/N=C1\CCc2cc(-c3cn(C4CCNCC4)nc3-c3ccncc3)ccc21
DB0628,SC[C@@H](Cc1ccccc1)c1nc2c[nH+]ccc2[nH]1
DB0629,Nc1ccc(Br)cc1C(=O)N1CCC[C@@H]1Cc1ccccc1Cl
DB0630,C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)O)C1
DB0631,C[C@@H]1C[C@H](C)CN(C(=O)c2cc(Br)ccc2NC(=O)CCC(=O)N2CCOCC2)C1
DB0632,CCn1nccc1-c1c[nH]c2ncc(-c3ccc(N)c(C(=O)N(C)C)c3)cc12
DB0633,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O
DB0634,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC(=O)O
DB0635,CC(C)C[C@H](N)CN1CCCN2CCC[C@H]21
DB0636,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
DB0637,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1
DB0638,COc1cc(N(C)C[C@H]2CCC3=C(C2)C(N)=N[C@H](N)N3)cc(OC)c1OC
DB0639,CC[C@@H](c1cccc(NC(=O)CNC(=O)OC(C)(C)C)c1)c1c(O)c2ccccc2oc1=O
DB0640,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@@H](NCc3cncn3C2)C1=O
DB0641,N#C[C@H]1CC=C2CC1Oc1ccc3cccc(c3c1)N1CC[C@H](NCCc3cncn3C2)C1=O
DB0642,CC(C)c1cnc(NC(=O)Cc2cccnc2)s1
DB0643,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1[C@H]1CC[C@@H]3O1
DB0644,Nc1nccc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)n1
DB0645,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1
DB0646,OCCOCOCc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
DB0647,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
DB0648,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1
DB0649,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1
DB0650,CC(C)C[C@H](O)[C@H](O)[C@@H](N)CC1CCCCC1
DB0651,CN(C(=O)CCN1Cc2cc(C(=O)c3ccccc3)ccc2N=C1N)C1CCCCC1
DB0652,CN1CCC(C#N)(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1
DB0653,C[C@@](C#N)(COCc1ccccc1)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1
DB0654,C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1
DB0655,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
DB0656,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
DB0657,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
DB0658,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21
DB0659,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1
DB0660,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF
DB0661,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
DB0662,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB0663,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB0664,CC[N+](CC)(CC)CC
DB0665,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
DB0666,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1
DB0667,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
DB0668,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
DB0669,CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
DB0670,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
DB0671,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
DB0672,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
DB0673,c1ccc2c(CCC3CCNCC3)c[nH]c2c1
DB0674,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1
DB0675,C[N+](C)(C)CCCCCC[N+](C)(C)C
DB0676,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl
DB0677,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
DB0678,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1
DB0679,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1
DB0680,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12
DB0681,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
DB0682,O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
DB0683,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CN[C@@H](C)CC1CCCCC1
DB0684,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
DB0685,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O
DB0686,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2
DB0687,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
DB0688,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
DB0689,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
DB0690,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
DB0691,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
DB0692,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2
DB0693,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@H]21
DB0694,C=CC[C@H]1CN(CCc2ccccc2)CC[C@H]1N(C(=O)CC)c1ccccc1
DB0695,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
DB0696,O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1
DB0697,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1
DB0698,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1
DB0699,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1
DB0700,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1
DB0701,CNCCCC1(C)CN(c2ccccc2)c2ccccc21
DB0702,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1
DB0703,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1
DB0704,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
DB0705,O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1
DB0706,Cc1ccc2c(c1)c1c3n2CCNC3CCC1
DB0707,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1
DB0708,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
DB0709,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1
DB0710,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
DB0711,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O
DB0712,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
DB0713,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O
DB0714,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
DB0715,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
DB0716,CN1CCN2c3ccccc3Cn3cccc3C2C1
DB0717,CNCC(O)CC12CCC(c3ccccc31)c1ccccc12
DB0718,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O
DB0719,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
DB0720,CC(C)NC(C)Cc1ccc([123I])cc1
DB0721,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
DB0722,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1
DB0723,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
DB0724,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1
DB0725,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
DB0726,CNS(=O)(=O)CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1
DB0727,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
DB0728,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
DB0729,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
DB0730,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1
DB0731,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O
DB0732,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12
DB0733,OC(c1ccccc1)(c1ccccc1)C1CCCCN1
DB0734,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21
DB0735,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C
DB0736,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
DB0737,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
DB0738,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1
DB0739,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1
DB0740,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1
DB0741,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2
DB0742,CN1CCCC[C@H]1CCc1ccccc1NC(=O)/C=C/c1ccccc1
DB0743,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
DB0744,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1
DB0745,CCC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1
DB0746,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1
DB0747,C1COC(NC(C2CC2)C2CC2)=N1
DB0748,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1
DB0749,C[C@@]12OC(=O)[C@]1([C@@H](O)[C@@H]1C=CCCC1)NC(=O)[C@@H]2CCCl
DB0750,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
DB0751,CC(C)(C)OC(=O)NCCN1C[C@@H]2CN(CCOc3ccc(C#N)cc3F)C[C@H](C1)O2
DB0752,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB0753,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1
DB0754,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
DB0755,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12
DB0756,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1
DB0757,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2
DB0758,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1
DB0759,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1
DB0760,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1
DB0761,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
DB0762,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O
DB0763,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
DB0764,CN(C)C(=O)CCn1nc(Nc2ccc3c(c2)OC(F)(F)O3)nc1-c1ccncc1
DB0765,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2
DB0766,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O
DB0767,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
DB0768,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1
DB0769,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F
DB0770,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1
DB0771,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
